video,class
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYB_10-04_15-21-17_CC_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYB_10-04_15-21-17_CC_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYB_10-04_15-21-17_CD_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMA_09-27_13-30-34_CB_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMA_09-27_13-30-34_CB_RGB_DF2_M3_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMB_09-01_15-08-34_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMB_09-01_15-08-34_CA_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMB_09-01_15-08-35_CC_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SMB_09-01_15-08-35_CC_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SYA_10-06_15-06-02_CB_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SYB_10-04_15-22-42_CB_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_27_BU_SYB_10-04_15-22-42_CB_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SMA_09-27_13-26-41_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SMA_09-27_13-26-41_CD_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SMB_09-01_15-10-21_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SMC_08-07_16-51-37_CE_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SMC_08-07_16-51-37_CE_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_28_BU_SYA_10-06_15-07-36_CB_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_DYA_08-20_14-55-03_CD_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_DYA_08-20_14-55-03_CD_RGB_DF2_M1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMA_09-27_13-28-04_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMA_09-27_13-28-04_CA_RGB_DF2_M3_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMA_09-27_13-28-04_CB_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CD_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CD_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CE_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CE_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CF_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SMC_08-07_16-54-36_CF_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SYA_10-06_15-10-36_CB_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_29_BU_SYA_10-06_15-10-36_CD_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_DYA_08-28_11-29-05_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_DYA_08-28_11-29-05_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_DYB_10-16_15-17-01_CC_RGB_DF2_M1_4.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-28_14-32-08_CD_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-28_14-32-08_CD_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-28_14-32-09_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-28_14-32-09_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-30_14-55-56_CC_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-30_14-55-56_CC_RGB_DF2_F1_4.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMA_08-30_14-55-56_CC_RGB_DF2_F1_5.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMB_08-30_17-06-31_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMB_08-30_17-06-31_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMC_08-07_13-52-44_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SMC_08-07_13-52-44_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SYA_09-17_14-54-20_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SYA_09-17_14-54-20_CB_RGB_DF2_F1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SYB_09-17_12-10-48_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SYB_09-17_12-10-48_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_2_BU_SYB_09-17_12-10-48_CC_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SMA_09-27_13-31-59_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SMA_09-27_13-31-59_CA_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SMB_09-01_15-13-47_CD_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SMB_09-01_15-13-47_CD_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SYA_10-06_15-11-55_CD_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SYB_10-04_15-26-41_CD_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_30_BU_SYB_10-04_15-26-41_CD_RGB_DF2_M3_5.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_DYA_08-23_17-09-14_CD_RGB_DF2_F2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_DYA_08-23_17-09-14_CD_RGB_DF2_F2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMA_09-05_15-48-17_CB_RGB_DF2_F4_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMA_09-05_15-48-17_CB_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMA_09-05_15-48-20_CD_RGB_DF2_F4_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMA_09-05_15-48-20_CD_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMB_09-05_14-08-01_CA_RGB_DF2_F4_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMB_09-05_14-08-04_CD_RGB_DF2_F4_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SMB_09-05_14-08-04_CD_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_31_BU_SYA_09-14_14-05-04_CA_RGB_DF2_F4_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_DYA_08-28_11-33-04_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_DYA_08-28_11-33-04_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-28_14-34-13_CC_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-28_14-34-13_CC_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-28_14-34-14_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-28_14-34-14_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-30_14-58-01_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-30_14-58-01_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-30_14-58-01_CD_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMA_08-30_14-58-01_CD_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-28_16-43-03_CD_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-28_16-43-03_CD_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-30_17-09-12_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-30_17-09-12_CA_RGB_DF2_F1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-30_17-09-13_CD_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMB_08-30_17-09-13_CD_RGB_DF2_F1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMC_08-07_13-54-17_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SMC_08-07_13-54-17_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SYA_09-17_14-56-23_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SYA_09-17_14-56-23_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_3_BU_SYA_09-17_14-56-23_CC_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_DYB_10-16_15-06-05_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_DYB_10-16_15-06-05_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMA_08-28_14-36-25_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMA_08-28_14-36-25_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMA_08-30_14-59-41_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMA_08-30_14-59-41_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMB_08-28_16-44-48_CD_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SMB_08-28_16-44-48_CD_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SYA_09-17_14-57-53_CA_RGB_DF2_M1_4.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SYA_09-17_14-57-53_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_4_BU_SYA_09-17_14-57-53_CB_RGB_DF2_M1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_DYB_10-16_15-07-48_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_DYB_10-16_15-07-48_CE_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMA_08-28_14-38-00_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMA_08-28_14-38-00_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMA_08-30_15-01-09_CA_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMA_08-30_15-01-09_CD_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMA_08-30_15-01-09_CD_RGB_DF2_M1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMB_08-28_16-46-14_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMB_08-30_17-12-16_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMB_08-30_17-12-16_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMC_08-07_13-57-09_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SMC_08-07_13-57-09_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SYA_09-17_14-59-27_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SYA_09-17_14-59-27_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SYA_09-17_14-59-27_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_5_BU_SYA_09-17_14-59-27_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_DYA_08_20_13-57-47_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMA_08-28_14-39-52_CA_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMA_08-28_14-39-52_CA_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-28_16-48-13_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-28_16-48-13_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-55_CA_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-55_CA_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-56_CB_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-56_CB_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-56_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_6_BU_SMB_08-30_17-15-56_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_DYA_08-23_14-18-10_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_DYA_08-23_14-18-10_CC_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_SMA_09-20_11-16-40_CC_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_SMA_09-20_11-16-40_CC_RGB_DF2_F2_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_SMA_09-20_11-16-40_CD_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_SYB_09-28_15-38-01_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_7_BU_SYB_09-28_15-38-01_CA_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_DYA_08-23_14-19-38_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_DYA_08-23_14-19-38_CC_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_DYB_10-17_11-29-21_CB_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_SMA_09-20_11-19-05_CB_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_SMA_09-20_11-19-05_CB_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_SYB_09-28_15-39-29_CA_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_8_BU_SYB_09-28_15-39-29_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_9_BU_SMA_09-20_11-21-04_CD_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_9_BU_SMA_09-20_11-21-04_CD_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_9_BU_SMB_09-01_15-21-18_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_9_BU_SMB_09-01_15-21-18_CA_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_9_BU_SMB_09-01_15-21-18_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_DYA_08-23_14-23-15_CA_RGB_DF2_F2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_DYA_08-23_14-23-15_CA_RGB_DF2_F2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_DYA_08-23_14-23-15_CC_RGB_DF2_F2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_DYA_08-23_14-23-15_CC_RGB_DF2_F2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_SMA_09-20_11-23-06_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_SYB_09-28_15-42-44_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_10_BU_SYB_09-28_15-42-44_CC_RGB_DF2_F2_4.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_DYA_08-23_14-10-13_CC_RGB_DF2_M2_F2_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_DYB_10-17_11-37-06_CB_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SMA_09-20_11-25-10_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SMA_09-20_11-25-10_CA_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SMB_09-01_15-36-33_CB_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SMB_09-01_15-36-33_CB_RGB_DF2_F2_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SYB_09-28_15-44-15_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SYB_09-28_15-44-15_CB_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SYB_09-28_15-44-15_CB_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_11_BU_SYB_09-28_15-44-15_CD_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_DYA_08-23_14-12-59_CA_RGB_DF2_M2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_DYA_08-23_14-12-59_CC_RGB_DF2_M2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_DYA_08-23_14-12-59_CC_RGB_DF2_M2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_SMA_09-20_11-28-11_CC_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_SMA_09-20_11-28-11_CC_RGB_DF2_F2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_SMB_09-01_15-38-42_CA_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_12_BU_SYB_09-28_15-45-33_CB_RGB_DF2_F2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_DYB_10-17_13-55-17_CB_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_DYB_10-17_13-55-17_CE_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_SMA_09-20_11-30-56_CA_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_SMA_09-20_11-30-56_CA_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_SMA_09-20_11-30-56_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_13_BU_SMA_09-20_11-30-56_CB_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_DYB_10-17_13-57-13_CC_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CA_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CA_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CB_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CD_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_14_BU_SMA_09-20_11-32-51_CD_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_15_BU_SMB_09-01_15-48-39_CC_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_15_BU_SMB_09-01_15-48-39_CD_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_15_BU_SYB_09-28_15-50-03_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_15_BU_SYB_09-28_15-50-03_CD_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_16_BU_SYB_09-28_15-53-05_CA_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_16_BU_SYB_09-28_15-53-05_CA_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_16_BU_SYB_09-28_15-53-05_CC_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_16_BU_SYB_09-28_15-53-05_CD_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_DYB_10-17_14-03-37_CB_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_DYB_10-17_14-03-37_CC_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SMA_09-20_11-39-44_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SMA_09-20_11-39-44_CB_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SMB_09-01_15-53-07_CA_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SMB_09-01_15-53-07_CA_RGB_DF2_M2_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SMB_09-01_15-53-07_CD_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_17_BU_SYB_09-28_15-54-40_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_DYA_08-23_13-02-08_CC_RGB_DF2_M3_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_DYB_10-17_14-05-13_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SMB_09-01_15-55-14_CB_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SMB_09-01_15-55-14_CB_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SMB_09-01_15-55-14_CC_RGB_DF2_M2_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SMB_09-01_15-55-14_CC_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SYB_09-28_15-56-01_CC_RGB_DF2_M2_2.0.avi,fight
